roundId,timestamp,price,next_price,label
55340232221131911364,1769677664,87950.81719254,87821.1341051,0
55340232221131911442,1769680390,87821.1341051,87797.03,0
55340232221131911520,1769683046,87797.03,87745.55060811,0
55340232221131911598,1769685852,87745.55060811,87892.94247,1
55340232221131911676,1769688662,87892.94247,87891.30021244,0
55340232221131911754,1769691382,87891.30021244,87952.50487314,1
55340232221131911832,1769694232,87952.50487314,87766.91231,0
55340232221131911910,1769697018,87766.91231,85538.38,0
55340232221131911988,1769699540,85538.38,84339.6,0
55340232221131912066,1769701854,84339.6,84349.50251,1
55340232221131912144,1769704334,84349.50251,85017.07,1
55340232221131912222,1769707020,85017.07,84167.79793267,0
55340232221131912300,1769709668,84167.79793267,83885.84626877,0
55340232221131912378,1769712304,83885.84626877,83556.63271,0
55340232221131912456,1769714892,83556.63271,83855.29958,1
55340232221131912534,1769717480,83855.29958,84106.22562,1
55340232221131912612,1769720134,84106.22562,84296.6201729,1
55340232221131912690,1769722798,84296.6201729,84313.5762796,1
55340232221131912768,1769725400,84313.5762796,84368.07,1
55340232221131912846,1769728040,84368.07,84576.434,1
55340232221131912924,1769730662,84576.434,84214.02565,0
55340232221131913002,1769733282,84214.02565,84025.60471724,0
55340232221131913080,1769735848,84025.60471724,82097.39457,0
55340232221131913158,1769737952,82097.39457,81239.963,0
55340232221131913236,1769740176,81239.963,82096.08781,1
55340232221131913314,1769742654,82096.08781,82463.81,1
55340232221131913392,1769745274,82463.81,82822.78,1
55340232221131913470,1769747940,82822.78,82934.72,1
55340232221131913548,1769750518,82934.72,82769.62,0
55340232221131913626,1769753084,82769.62,82062.456,0
55340232221131913704,1769755682,82062.456,82479.49,1
55340232221131913782,1769758260,82479.49,82710.13210021,1
55340232221131913860,1769760868,82710.13210021,82498.99335331,0
55340232221131913938,1769763500,82498.99335331,82480.7700655,0
55340232221131914016,1769766050,82480.7700655,82392.558,0
55340232221131914094,1769768670,82392.558,82666.91,1
55340232221131914172,1769771292,82666.91,82752.09462564,1
55340232221131914250,1769773900,82752.09462564,82550.28549738,0
55340232221131914328,1769776510,82550.28549738,82575.94068534,1
55340232221131914406,1769779142,82575.94068534,82711.98,1
55340232221131914484,1769781696,82711.98,83440.62,1
55340232221131914562,1769784208,83440.62,82986.94886,0
55340232221131914640,1769786564,82986.94886,82796.076,0
55340232221131914718,1769788922,82796.076,83178.093,1
55340232221131914796,1769791366,83178.093,83178.17373838,1
55340232221131914874,1769793932,83178.17373838,83082.01,0
55340232221131914952,1769796354,83082.01,82903.70889,0
55340232221131915030,1769798690,82903.70889,84243.469,1
55340232221131915108,1769801028,84243.469,83860.38,0
55340232221131915186,1769803538,83860.38,83816.84,0
55340232221131915264,1769805950,83816.84,84152.26,1
55340232221131915342,1769808484,84152.26,84049.6,0
55340232221131915420,1769811082,84049.6,84002.93339863,0
55340232221131915498,1769813650,84002.93339863,83873.895,0
55340232221131915576,1769816216,83873.895,84074.9588887,1
55340232221131915654,1769818804,84074.9588887,84005.5296298,0
55340232221131915732,1769821412,84005.5296298,83824.32,0
55340232221131915810,1769824012,83824.32,83753.58545738,0
55340232221131915888,1769826598,83753.58545738,84030.63318007,1
55340232221131915966,1769829300,84030.63318007,83909.65754569,0
55340232221131916044,1769831910,83909.65754569,83964.82403891,1
55340232221131916122,1769834598,83964.82403891,83813.28855124,0
55340232221131916200,1769837208,83813.28855124,83858.50706,1
55340232221131916278,1769839796,83858.50706,83628.26,0
55340232221131916356,1769842406,83628.26,83398.53,0
55340232221131916434,1769844972,83398.53,83122.71841035,0
55340232221131916512,1769847560,83122.71841035,82996.31262985,0
55340232221131916590,1769850048,82996.31262985,83089.49265,1
55340232221131916668,1769852648,83089.49265,82929.971,0
55340232221131916746,1769855258,82929.971,82917.09,0
55340232221131916824,1769857826,82917.09,82832.29269,0
55340232221131916902,1769860524,82832.29269,82776.97841081,0
55340232221131916980,1769863178,82776.97841081,82674.84,0
55340232221131917058,1769865766,82674.84,82772.05179877,1
55340232221131917136,1769868344,82772.05179877,80876.24,0
55340232221131917214,1769870682,80876.24,81123.67877,1
55340232221131917292,1769873148,81123.67877,80834.0,0
55340232221131917370,1769875758,80834.0,80796.29,0
55340232221131917448,1769877984,80796.29,78641.4864046,0
55340232221131917526,1769880038,78641.4864046,78865.965048,1
55340232221131917604,1769882216,78865.965048,77919.8,0
55340232221131917682,1769884680,77919.8,77966.211,1
55340232221131917760,1769886456,77966.211,77516.01,0
55340232221131917838,1769888778,77516.01,77487.686,0
